Date_NodeID	0	3	5	9
2022091823	0.5500	0.3500	0.4900	1.0900
2022091900	0.5500	0.3500	0.4800	1.0800
2022091901	0.5400	0.3500	0.4800	1.0700
2022091902	0.5300	0.3400	0.4700	1.0600
2022091903	0.5300	0.3400	0.4700	1.0500
2022091904	0.5300	0.3400	0.4700	1.0400
2022091905	0.5200	0.3400	0.4600	1.0400
2022091906	0.5200	0.3300	0.4600	1.0300
2022091907	0.5100	0.3300	0.4600	1.0300
2022091908	0.5100	0.3300	0.4600	1.0300
2022091909	0.5100	0.3300	0.4500	1.0200
2022091910	0.5100	0.3300	0.4500	1.0200
2022091911	0.5200	0.3300	0.4500	1.0100
2022091912	0.5100	0.3300	0.4500	1.0100
2022091913	0.5100	0.3300	0.4500	1.0000
2022091914	0.5200	0.3300	0.4500	1.0000
2022091915	0.5100	0.3300	0.4500	1.0000
2022091916	0.5100	0.3300	0.4500	1.0000
2022091917	0.5000	0.3200	0.4400	0.9900
2022091918	0.4900	0.3200	0.4400	0.9900
2022091919	0.4900	0.3100	0.4400	0.9800
2022091920	0.4900	0.3100	0.4400	0.9800
2022091921	0.4800	0.3100	0.4300	0.9800
2022091922	0.4800	0.3100	0.4300	0.9700
2022091923	0.4800	0.3100	0.4300	0.9700
2022092000	0.4800	0.3100	0.4300	0.9600
2022092001	0.4800	0.3100	0.4300	0.9600
2022092002	0.4700	0.3100	0.4200	0.9600
2022092003	0.4700	0.3000	0.4200	0.9500
2022092004	0.4700	0.3000	0.4200	0.9500
2022092005	0.4700	0.3000	0.4200	0.9500
2022092006	0.4700	0.3000	0.4200	0.9400
2022092007	0.4600	0.3000	0.4200	0.9400
2022092008	0.4600	0.3000	0.4100	0.9300
2022092009	0.4600	0.3000	0.4100	0.9300
2022092010	0.4600	0.3000	0.4100	0.9300
2022092011	0.4500	0.2900	0.4100	0.9200
2022092012	0.4500	0.2900	0.4100	0.9200
2022092013	0.4400	0.2900	0.4000	0.9200
2022092014	0.4400	0.2900	0.4000	0.9100
2022092015	0.4400	0.2900	0.4000	0.9100
2022092016	0.4400	0.2800	0.4000	0.9100
2022092017	0.4400	0.2800	0.4000	0.9100
2022092018	0.4400	0.2800	0.4000	0.9000
2022092019	0.4300	0.2800	0.4000	0.9000
2022092020	0.4300	0.2800	0.4000	0.9000
2022092021	0.4300	0.2800	0.3900	0.9000
2022092022	0.4300	0.2800	0.3900	0.8900
2022092023	0.4300	0.2800	0.3900	0.8900
2022092100	0.4300	0.2800	0.3900	0.8900
2022092101	0.4300	0.2800	0.3900	0.8800
2022092102	0.4300	0.2800	0.3900	0.8800
2022092103	0.4200	0.2800	0.3900	0.8800
2022092104	0.4200	0.2800	0.3900	0.8800
2022092105	0.4200	0.2700	0.3800	0.8700
2022092106	0.4200	0.2700	0.3800	0.8700
2022092107	0.4200	0.2700	0.3800	0.8700
2022092108	0.4200	0.2700	0.3800	0.8600
2022092109	0.4200	0.2700	0.3800	0.8600
2022092110	0.4100	0.2700	0.3800	0.8600
2022092111	0.4100	0.2700	0.3800	0.8500
2022092112	0.4100	0.2700	0.3700	0.8500
2022092113	0.4100	0.2700	0.3700	0.8500
2022092114	0.4100	0.2700	0.3700	0.8400
2022092115	0.4100	0.2600	0.3700	0.8400
2022092116	0.4000	0.2600	0.3700	0.8400
2022092117	0.4000	0.2600	0.3700	0.8300
2022092118	0.4000	0.2600	0.3700	0.8300
2022092119	0.4000	0.2600	0.3700	0.8300
2022092120	0.4000	0.2600	0.3700	0.8300
2022092121	0.4000	0.2600	0.3600	0.8300
2022092122	0.4000	0.2600	0.3600	0.8300
2022092123	0.4000	0.2600	0.3600	0.8200
2022092200	0.4000	0.2600	0.3600	0.8200
2022092201	0.4000	0.2600	0.3600	0.8200
2022092202	0.3900	0.2600	0.3600	0.8200
2022092203	0.3900	0.2600	0.3600	0.8200
2022092204	0.3900	0.2500	0.3600	0.8100
2022092205	0.3900	0.2500	0.3600	0.8100
2022092206	0.3900	0.2500	0.3600	0.8100
2022092207	0.3900	0.2500	0.3500	0.8100
2022092208	0.3900	0.2500	0.3500	0.8000
2022092209	0.3900	0.2500	0.3500	0.8000
2022092210	0.3800	0.2500	0.3500	0.8000
2022092211	0.3800	0.2500	0.3500	0.7900
2022092212	0.3800	0.2500	0.3500	0.7900
2022092213	0.3900	0.2500	0.3500	0.7900
2022092214	0.3900	0.2500	0.3500	0.7900
2022092215	0.3800	0.2500	0.3500	0.7900
2022092216	0.3800	0.2500	0.3500	0.7900
2022092217	0.3800	0.2500	0.3500	0.7900
2022092218	0.3800	0.2500	0.3400	0.7900
2022092219	0.3800	0.2500	0.3400	0.7900
2022092220	0.3800	0.2400	0.3400	0.7800
2022092221	0.3800	0.2400	0.3400	0.7800
2022092222	0.3800	0.2400	0.3400	0.7800
2022092223	0.3800	0.2500	0.3400	0.7900
2022092300	0.3800	0.2500	0.3500	0.7900
2022092301	0.3800	0.2500	0.3500	0.7900
2022092302	0.3800	0.2500	0.3500	0.7900
2022092303	0.3800	0.2500	0.3500	0.7900
2022092304	0.3700	0.2500	0.3500	0.8000
2022092305	0.3700	0.2400	0.3500	0.8100
2022092306	0.3700	0.2500	0.3500	0.8100
2022092307	0.3700	0.2500	0.3500	0.8100
2022092308	0.3800	0.2500	0.3600	0.8200
2022092309	0.3800	0.2500	0.3600	0.8400
2022092310	0.3900	0.2600	0.3700	0.8500
2022092311	0.3900	0.2600	0.3700	0.8600
2022092312	0.3900	0.2600	0.3800	0.8800
2022092313	0.4000	0.2600	0.3800	0.8900
2022092314	0.4000	0.2700	0.3800	0.8900
2022092315	0.4000	0.2700	0.3900	0.9000
2022092316	0.4000	0.2700	0.3900	0.9000
2022092317	0.4000	0.2700	0.3900	0.9100
2022092318	0.4000	0.2700	0.3900	0.9100
2022092319	0.4000	0.2700	0.3900	0.9200
2022092320	0.4000	0.2700	0.3900	0.9200
2022092321	0.4100	0.2700	0.4000	0.9200
2022092322	0.4100	0.2700	0.4000	0.9300
2022092323	0.4100	0.2700	0.4000	0.9300
2022092400	0.4100	0.2700	0.4000	0.9300
2022092401	0.4100	0.2700	0.4000	0.9300
2022092402	0.4100	0.2700	0.4000	0.9300
2022092403	0.4100	0.2700	0.4000	0.9300
2022092404	0.4100	0.2700	0.4000	0.9300
