POWERSTATION node 10 EASTER
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.145000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 9 6 2 7.8400 289.6700 0.8000 7.8400 0.0000 3597.6929 0.0000 180.9379 189.8504 12.4200 0.0000 3597.6929 0.4400
2022 9 6 3 7.8400 293.6400 0.8000 7.8400 0.0000 3647.0680 0.0000 180.9413 189.8538 12.4202 0.0000 3647.0680 0.4401
2022 9 6 4 7.8400 393.0700 0.8000 7.8400 0.0000 4882.0993 0.0000 180.9447 189.8572 12.4204 0.0000 4882.0993 0.4401
2022 9 6 5 7.8400 462.0400 0.8000 7.8400 0.0000 5738.8432 0.0000 180.9480 189.8605 12.4207 0.0000 5738.8432 0.4401
2022 9 6 6 7.8400 521.0100 0.8000 7.8400 0.0000 6471.4098 0.0000 180.9514 189.8639 12.4209 0.0000 6471.4098 0.4401
2022 9 6 7 7.8400 540.1400 0.8000 7.8400 0.0000 6709.1458 0.0000 180.9547 189.8672 12.4211 0.0000 6709.1458 0.4401
2022 9 6 8 7.8400 474.4700 0.8000 7.8400 0.0000 5893.5596 0.0000 180.9581 189.8706 12.4214 0.0000 5893.5596 0.4401
2022 9 6 9 7.8400 441.4400 0.8000 7.8400 0.0000 5483.3838 0.0000 180.9614 189.8739 12.4216 0.0000 5483.3838 0.4401
2022 9 6 10 7.8400 311.8200 0.8000 7.8400 0.0000 3873.3699 0.0000 180.9648 189.8773 12.4218 0.0000 3873.3699 0.4401
2022 9 6 11 7.8400 261.3000 0.8000 7.8400 0.0000 3245.8796 0.0000 180.9681 189.8806 12.4220 0.0000 3245.8796 0.4401
2022 9 6 12 7.8400 273.5200 0.8000 7.8400 0.0000 3397.7396 0.0000 180.9715 189.8840 12.4223 0.0000 3397.7396 0.4401
2022 9 6 13 7.8400 286.6500 0.8000 7.8400 0.0000 3560.9098 0.0000 180.9748 189.8873 12.4225 0.0000 3560.9098 0.4401
2022 9 6 14 7.8400 386.9200 0.8000 7.8400 0.0000 4806.6027 0.0000 180.9781 189.8906 12.4227 0.0000 4806.6027 0.4401
2022 9 6 15 7.8400 472.2400 0.8000 7.8400 0.0000 5866.6176 0.0000 180.9815 189.8940 12.4230 0.0000 5866.6176 0.4402
2022 9 6 16 7.8400 481.7900 0.8000 7.8400 0.0000 5985.3669 0.0000 180.9848 189.8973 12.4232 0.0000 5985.3669 0.4402
2022 9 6 17 7.8400 525.8500 0.8000 7.8400 0.0000 6532.8520 0.0000 180.9881 189.9006 12.4234 0.0000 6532.8520 0.4402
2022 9 6 18 7.8400 549.4500 0.8000 7.8400 0.0000 6826.1702 0.0000 180.9914 189.9039 12.4236 0.0000 6826.1702 0.4402
2022 9 6 19 7.8400 541.0200 0.8000 7.8400 0.0000 6721.5623 0.0000 180.9947 189.9073 12.4239 0.0000 6721.5623 0.4402
2022 9 6 20 7.8400 509.6200 0.8000 7.8400 0.0000 6331.5687 0.0000 180.9981 189.9106 12.4241 0.0000 6331.5687 0.4402
2022 9 6 21 7.8400 466.2000 0.8000 7.8400 0.0000 5792.2208 0.0000 181.0014 189.9139 12.4243 0.0000 5792.2208 0.4402
2022 9 6 22 7.8400 453.1000 0.8000 7.8400 0.0000 5629.5654 0.0000 181.0047 189.9172 12.4246 0.0000 5629.5654 0.4402
2022 9 6 23 7.8400 421.7600 0.8000 7.8400 0.0000 5240.2761 0.0000 181.0080 189.9205 12.4248 0.0000 5240.2761 0.4402
2022 9 7 0 7.8400 391.3100 0.8000 7.8400 0.0000 4862.0305 0.0000 181.0114 189.9239 12.4250 0.0000 4862.0305 0.4402
2022 9 7 1 7.8400 374.3800 0.8000 7.8400 0.0000 4651.7603 0.0000 181.0147 189.9272 12.4252 0.0000 4651.7603 0.4402
2022 9 7 2 7.8400 373.0200 0.8000 7.8400 0.0000 4634.9465 0.0000 181.0180 189.9305 12.4255 0.0000 4634.9465 0.4402
2022 9 7 3 7.8400 394.9700 0.8000 7.8400 0.0000 4907.7752 0.0000 181.0213 189.9338 12.4257 0.0000 4907.7752 0.4403
2022 9 7 4 7.8400 402.2600 0.8000 7.8400 0.0000 4998.4499 0.0000 181.0246 189.9371 12.4259 0.0000 4998.4499 0.4403
2022 9 7 5 7.8400 467.0300 0.8000 7.8400 0.0000 5803.3824 0.0000 181.0279 189.9404 12.4261 0.0000 5803.3824 0.4403
2022 9 7 6 7.8400 498.4000 0.8000 7.8400 0.0000 6193.3036 0.0000 181.0312 189.9437 12.4264 0.0000 6193.3036 0.4403
2022 9 7 7 7.8400 502.5900 0.8000 7.8400 0.0000 6245.4840 0.0000 181.0345 189.9470 12.4266 0.0000 6245.4840 0.4403
2022 9 7 8 7.8400 494.7000 0.8000 7.8400 0.0000 6147.5501 0.0000 181.0378 189.9503 12.4268 0.0000 6147.5501 0.4403
2022 9 7 9 7.8400 464.9200 0.8000 7.8400 0.0000 5777.5843 0.0000 181.0411 189.9536 12.4271 0.0000 5777.5843 0.4403
2022 9 7 10 7.8400 445.5600 0.8000 7.8400 0.0000 5537.0971 0.0000 181.0444 189.9569 12.4273 0.0000 5537.0971 0.4403
2022 9 7 11 7.8400 401.2200 0.8000 7.8400 0.0000 4986.1624 0.0000 181.0477 189.9602 12.4275 0.0000 4986.1624 0.4403
2022 9 7 12 7.8400 397.7500 0.8000 7.8400 0.0000 4943.1286 0.0000 181.0509 189.9635 12.4277 0.0000 4943.1286 0.4403
2022 9 7 13 7.8400 404.9600 0.8000 7.8400 0.0000 5032.8235 0.0000 181.0542 189.9667 12.4280 0.0000 5032.8235 0.4403
2022 9 7 14 7.8400 408.3600 0.8000 7.8400 0.0000 5075.1703 0.0000 181.0575 189.9700 12.4282 0.0000 5075.1703 0.4403
2022 9 7 15 7.8400 466.8800 0.8000 7.8400 0.0000 5802.5725 0.0000 181.0608 189.9733 12.4284 0.0000 5802.5725 0.4403
2022 9 7 16 7.8400 499.4900 0.8000 7.8400 0.0000 6207.9746 0.0000 181.0640 189.9766 12.4286 0.0000 6207.9746 0.4404
2022 9 7 17 7.8400 520.7000 0.8000 7.8400 0.0000 6471.7026 0.0000 181.0673 189.9798 12.4289 0.0000 6471.7026 0.4404
2022 9 7 18 7.8400 544.1300 0.8000 7.8400 0.0000 6763.0323 0.0000 181.0706 189.9831 12.4291 0.0000 6763.0323 0.4404
2022 9 7 19 7.8400 524.2600 0.8000 7.8400 0.0000 6516.1841 0.0000 181.0738 189.9863 12.4293 0.0000 6516.1841 0.4404
2022 9 7 20 7.8400 502.1600 0.8000 7.8400 0.0000 6241.6089 0.0000 181.0771 189.9896 12.4295 0.0000 6241.6089 0.4404
2022 9 7 21 7.8400 484.5200 0.8000 7.8400 0.0000 6022.4605 0.0000 181.0804 189.9929 12.4297 0.0000 6022.4605 0.4404
2022 9 7 22 7.8400 434.1200 0.8000 7.8400 0.0000 5396.0985 0.0000 181.0836 189.9961 12.4300 0.0000 5396.0985 0.4404
2022 9 7 23 7.8400 439.0400 0.8000 7.8400 0.0000 5457.3525 0.0000 181.0869 189.9994 12.4302 0.0000 5457.3525 0.4404
2022 9 8 0 7.8400 405.0600 0.8000 7.8400 0.0000 5035.0650 0.0000 181.0901 190.0027 12.4304 0.0000 5035.0650 0.4404
2022 9 8 1 7.8400 397.6600 0.8000 7.8400 0.0000 4943.1691 0.0000 181.0934 190.0059 12.4306 0.0000 4943.1691 0.4404
2022 9 8 2 7.8400 379.4100 0.8000 7.8400 0.0000 4716.3948 0.0000 181.0967 190.0092 12.4309 0.0000 4716.3948 0.4404
2022 9 8 3 7.8400 376.7300 0.8000 7.8400 0.0000 4683.1645 0.0000 181.0999 190.0124 12.4311 0.0000 4683.1645 0.4404
2022 9 8 4 7.8400 439.1000 0.8000 7.8400 0.0000 5458.5898 0.0000 181.1032 190.0157 12.4313 0.0000 5458.5898 0.4405
2022 9 8 5 7.8400 459.8200 0.8000 7.8400 0.0000 5716.2694 0.0000 181.1064 190.0190 12.4315 0.0000 5716.2694 0.4405
2022 9 8 6 7.8400 486.0300 0.8000 7.8400 0.0000 6042.2082 0.0000 181.1097 190.0222 12.4318 0.0000 6042.2082 0.4405
