POWERSTATION node 10 EASTER
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.145000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 12 13 0 7.8400 458.6300 0.8000 7.8400 0.0000 155709.9113 0.0000 206.0875 215.0000 339.5110 0.0000 155709.9113 0.5012
2022 12 14 0 7.8400 451.4100 0.8000 7.8400 0.0000 153258.6418 0.0000 206.0875 215.0000 339.5110 0.0000 153258.6418 0.5012
2022 12 15 0 7.8400 396.6100 0.8000 7.8400 0.0000 134653.4352 0.0000 206.0875 215.0000 339.5110 0.0000 134653.4352 0.5012
2022 12 16 0 7.8400 413.8400 0.8000 7.8400 0.0000 140503.2127 0.0000 206.0875 215.0000 339.5110 0.0000 140503.2127 0.5012
2022 12 17 0 7.8400 254.6500 0.8000 7.8400 0.0000 86456.4628 0.0000 206.0875 215.0000 339.5110 0.0000 86456.4628 0.5012
2022 12 18 0 7.8400 206.4000 0.8000 7.8400 0.0000 70075.0592 0.0000 206.0875 215.0000 339.5110 0.0000 70075.0592 0.5012
2022 12 19 0 7.8400 211.4800 0.8000 7.8400 0.0000 71799.7755 0.0000 206.0875 215.0000 339.5110 0.0000 71799.7755 0.5012
2022 12 20 0 7.8400 205.2500 0.8000 7.8400 0.0000 69684.6237 0.0000 206.0875 215.0000 339.5110 0.0000 69684.6237 0.5012
2022 12 21 0 7.8400 223.3000 0.8000 7.8400 0.0000 75812.7974 0.0000 206.0875 215.0000 339.5110 0.0000 75812.7974 0.5012
2022 12 22 0 7.8400 201.9700 0.8000 7.8400 0.0000 68571.0281 0.0000 206.0875 215.0000 339.5110 0.0000 68571.0281 0.5012
2022 12 23 0 7.8400 193.2900 0.8000 7.8400 0.0000 65624.0704 0.0000 206.0875 215.0000 339.5110 0.0000 65624.0704 0.5012
2022 12 24 0 7.8400 142.3700 0.8000 7.8400 0.0000 48336.1731 0.0000 206.0875 215.0000 339.5110 0.0000 48336.1731 0.5012
2022 12 25 0 7.8400 129.4400 0.8000 7.8400 0.0000 43946.2989 0.0000 206.0875 215.0000 339.5110 0.0000 43946.2989 0.5012
2022 12 26 0 7.8400 111.7200 0.8000 7.8400 0.0000 37930.1644 0.0000 206.0875 215.0000 339.5110 0.0000 37930.1644 0.5012
2022 12 27 0 7.8400 141.3500 0.8000 7.8400 0.0000 47989.8757 0.0000 206.0875 215.0000 339.5110 0.0000 47989.8757 0.5012
2022 12 28 0 7.8400 122.1300 0.8000 7.8400 0.0000 41464.4721 0.0000 206.0875 215.0000 339.5110 0.0000 41464.4721 0.5012
2022 12 29 0 7.8400 96.2800 0.8000 7.8400 0.0000 32688.1144 0.0000 206.0875 215.0000 339.5110 0.0000 32688.1144 0.5012
2022 12 30 0 7.8400 100.4100 0.8000 7.8400 0.0000 34090.2963 0.0000 206.0875 215.0000 339.5110 0.0000 34090.2963 0.5012
2022 12 31 0 7.8400 116.2200 0.8000 7.8400 0.0000 39457.9637 0.0000 206.0875 215.0000 339.5110 0.0000 39457.9637 0.5012
2023 1 1 0 7.8400 112.5700 0.8000 7.8400 0.0000 38218.7482 0.0000 206.0875 215.0000 339.5110 0.0000 38218.7482 0.5012
2023 1 2 0 7.8400 149.2600 0.8000 7.8400 0.0000 50675.4034 0.0000 206.0875 215.0000 339.5110 0.0000 50675.4034 0.5012
2023 1 3 0 7.8400 154.5400 0.8000 7.8400 0.0000 52468.0208 0.0000 206.0875 215.0000 339.5110 0.0000 52468.0208 0.5012
2023 1 4 0 7.8400 114.6400 0.8000 7.8400 0.0000 38921.5358 0.0000 206.0875 215.0000 339.5110 0.0000 38921.5358 0.5012
2023 1 5 0 7.8400 144.1600 0.8000 7.8400 0.0000 48943.9006 0.0000 206.0875 215.0000 339.5110 0.0000 48943.9006 0.5012
2023 1 6 0 7.8400 126.0400 0.8000 7.8400 0.0000 42791.9612 0.0000 206.0875 215.0000 339.5110 0.0000 42791.9612 0.5012
2023 1 7 0 7.8400 102.5400 0.8000 7.8400 0.0000 34813.4537 0.0000 206.0875 215.0000 339.5110 0.0000 34813.4537 0.5012
2023 1 8 0 7.8400 75.8000 0.8000 7.8400 0.0000 25734.9315 0.0000 206.0875 215.0000 339.5110 0.0000 25734.9315 0.5012
2023 1 9 0 7.8400 133.2800 0.8000 7.8400 0.0000 45250.0198 0.0000 206.0875 215.0000 339.5110 0.0000 45250.0198 0.5012
2023 1 10 0 7.8400 130.4400 0.8000 7.8400 0.0000 44285.8099 0.0000 206.0875 215.0000 339.5110 0.0000 44285.8099 0.5012
2023 1 11 0 7.8400 96.6800 0.8000 7.8400 0.0000 32823.9193 0.0000 206.0875 215.0000 339.5110 0.0000 32823.9193 0.5012
2023 1 12 0 7.8400 89.9500 0.8000 7.8400 0.0000 30539.0094 0.0000 206.0875 215.0000 339.5110 0.0000 30539.0094 0.5012
2023 1 13 0 7.8400 82.8000 0.8000 7.8400 0.0000 28111.5082 0.0000 206.0875 215.0000 339.5110 0.0000 28111.5082 0.5012
2023 1 14 0 7.8400 94.7100 0.8000 7.8400 0.0000 32155.0823 0.0000 206.0875 215.0000 339.5110 0.0000 32155.0823 0.5012
2023 1 15 0 7.8400 70.7800 0.8000 7.8400 0.0000 24030.5850 0.0000 206.0875 215.0000 339.5110 0.0000 24030.5850 0.5012
2023 1 16 0 7.8400 139.7600 0.8000 7.8400 0.0000 47450.0493 0.0000 206.0875 215.0000 339.5110 0.0000 47450.0493 0.5012
2023 1 17 0 7.8400 134.1900 0.8000 7.8400 0.0000 45558.9760 0.0000 206.0875 215.0000 339.5110 0.0000 45558.9760 0.5012
2023 1 18 0 7.8400 138.3800 0.8000 7.8400 0.0000 46981.5277 0.0000 206.0875 215.0000 339.5110 0.0000 46981.5277 0.5012
2023 1 19 0 7.8400 148.5600 0.8000 7.8400 0.0000 50437.7468 0.0000 206.0875 215.0000 339.5110 0.0000 50437.7468 0.5012
2023 1 20 0 7.8400 162.5000 0.8000 7.8400 0.0000 55170.5303 0.0000 206.0875 215.0000 339.5110 0.0000 55170.5303 0.5012
2023 1 21 0 7.8400 150.1900 0.8000 7.8400 0.0000 50991.1513 0.0000 206.0875 215.0000 339.5110 0.0000 50991.1513 0.5012
2023 1 22 0 7.8400 151.8000 0.8000 7.8400 0.0000 51537.7641 0.0000 206.0875 215.0000 339.5110 0.0000 51537.7641 0.5012
2023 1 23 0 7.8400 197.7300 0.8000 7.8400 0.0000 67131.4998 0.0000 206.0875 215.0000 339.5110 0.0000 67131.4998 0.5012
2023 1 24 0 7.8400 184.5400 0.8000 7.8400 0.0000 62653.3495 0.0000 206.0875 215.0000 339.5110 0.0000 62653.3495 0.5012
2023 1 25 0 7.8400 137.5700 0.8000 7.8400 0.0000 46706.5247 0.0000 206.0875 215.0000 339.5110 0.0000 46706.5247 0.5012
2023 1 26 0 7.8400 132.3800 0.8000 7.8400 0.0000 44944.4620 0.0000 206.0875 215.0000 339.5110 0.0000 44944.4620 0.5012
2023 1 27 0 4.2140 154.0500 0.4300 4.2140 0.0000 24935.1845 0.0000 212.4251 215.0000 161.8642 0.0000 24935.1845 0.4446
2023 1 28 0 0.0000 116.8100 0.0000 0.0000 0.0000 0.0000 1.0000 215.0000 215.0000 0.0000 0.0000 -1.0000 0.0000
2023 1 29 0 0.0000 102.3700 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 1 30 0 0.0000 90.0000 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 1 31 0 0.0000 105.1200 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 1 0 0.0000 103.8300 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 2 0 0.0000 145.2800 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
2023 2 3 0 0.0000 113.1000 0.0000 0.0000 0.0000 0.0000 0.0000 215.0000 215.0000 0.0000 0.0000 0.0000 0.0000
