POWERSTATION node 6 SVEIGSHYL_I
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.200000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 11 16 0 4.7200 27.6900 0.8000 4.7200 0.0000 1772.5933 0.0000 64.5443 69.0000 64.0156 0.0000 1772.5933 0.1570
2022 11 17 0 4.7200 48.9100 0.8000 4.7200 0.0000 3131.0052 0.0000 64.5443 69.0000 64.0156 0.0000 3131.0052 0.1570
2022 11 18 0 4.7200 113.7000 0.8000 4.7200 0.0000 7278.5788 0.0000 64.5443 69.0000 64.0156 0.0000 7278.5788 0.1570
2022 11 19 0 4.7200 167.1000 0.8000 4.7200 0.0000 10697.0148 0.0000 64.5443 69.0000 64.0156 0.0000 10697.0148 0.1570
2022 11 20 0 4.7200 162.8400 0.8000 4.7200 0.0000 10424.3076 0.0000 64.5443 69.0000 64.0156 0.0000 10424.3076 0.1570
2022 11 21 0 4.7200 209.5500 0.8000 4.7200 0.0000 13414.4788 0.0000 64.5443 69.0000 64.0156 0.0000 13414.4788 0.1570
2022 11 22 0 4.7200 174.4300 0.8000 4.7200 0.0000 11166.2487 0.0000 64.5443 69.0000 64.0156 0.0000 11166.2487 0.1570
2022 11 23 0 4.7200 149.8400 0.8000 4.7200 0.0000 9592.1042 0.0000 64.5443 69.0000 64.0156 0.0000 9592.1042 0.1570
2022 11 24 0 4.7200 172.1800 0.8000 4.7200 0.0000 11022.2135 0.0000 64.5443 69.0000 64.0156 0.0000 11022.2135 0.1570
2022 11 25 0 4.7200 200.3300 0.8000 4.7200 0.0000 12824.2545 0.0000 64.5443 69.0000 64.0156 0.0000 12824.2545 0.1570
